"Codigo","TITULO","Data (campo 5)","Data criação (campo 333a)","Criado por (campo 333b)"
"-","CAPANGA, O","83AGO04","-","-"
"-","CAPANGA, O","83AGO04","-","-"
"-","NO MUNDO DA LUA","-","-","-"
"-","PEQUENO POR FORA","83AGO04","-","-"
"-","PEQUENO POR FORA","83AGO04","-","-"
"-","SONHANDO COM MILHÕES","83AGO04","-","-"
"-","SONHANDO COM MILHÕES","83AGO04","-","-"
"00249-03","SUPERCARETA, O","-","-","-"
"-","NO MUNDO DA LUA","83AGO12","-","-"
"-","NO MUNDO DA LUA","83AGO12","-","-"
"-","-","78MAI19","-","-"
"-","LÚCIO FLÁVIO O PASSAGEIRO DA AGONIA","-","-","-"
"-","PORTO DE SANTOS, O","-","-","-"
"-","CIDADE NOVA","84MAI15","-","-"
"-","CIDADE DE BEBEDOURO - EST. DE SÃO PAULO","19840410","-","-"
"-","AREIÃO","83JAN06","-","-"
"-","-","84 c.","-","-"
"00271-02","MINAS ANTIGA","-","-","-"
"-","AREIÃO","83JAN06","-","-"
"-","AREIÃO","83JAN06","-","-"
"-","AREIÃO","83JAN06","-","-"
"-","SÃO PAULO S/A","83JUL12","-","-"
"-","DERROTA, A","83JUL12","-","-"
"-","DERROTA, A","83JUL12","-","-"
"-","DERROTA, A","83JUL12","-","-"
"-","DERROTA, A","83JUL12","-","-"
"-","ENGANO, O","83JUL12","-","-"
"-","ENGANO, O","83JUL12","-","-"
"-","ENGANO, O","83JUL12","-","-"
"-","ENGANO, O","83JUL12","-","-"
"-","VOANDO LIVRE","84JUL02","-","-"
"-","-","78MAI19","-","-"
"-","-","84JUN19","-","-"
"-","-","84","-","-"
"-","-","78MAI19","-","-"
"-","CERIMONIAS FUNERAES ENTRE OS INDIOS BORORÓ II","19780519","-","-"
"-","ÔLHO POR ÔLHO","-","-","-"
"-","-","82JUL22","-","-"
"-","SERAFIM PONTE GRANDE","82JUL22","-","-"
"-","DIVERSÕES SOLITÁRIAS","83MAI12","-","-"
"-","-","-","-","-"
"01142-03e05","DAS TRIPAS CORAÇÃO","-","-","-"
"-","-","83DEZ20","-","-"
"-","MILLION, Le","-","-","-"
"-","PANCA DE VALENTE","82AGO06","-","-"
"-","<7=SETE> VIDAS","-","-","-"
"-","PANCA DE VALENTE","82AGO06","-","-"
"-","MINISTRO DA EDUCAÇÃO DR. GUSTAVO CAPANEMA RECEBE AS INSTALAÇÕES DA RADIO SOCIEDADE PRA-2, O","82ABR","-","-"
"-","PANCA DE VALENTE","82AGO06","-","-"
"-","AOPÇÃO AS ROSAS DA ESTRADA","82JUN11","-","-"
"-","AOPÇÃO AS ROSAS DA ESTRADA","82JUN11","-","-"
"-","AOPÇÃO AS ROSAS DA ESTRADA","82JUN11","-","-"
"-","MESTRE VALENTIM","82JAN12","-","-"
"-","TRAINEIRA","82JAN07","-","-"
"-","VISITA DO PRESIDENTE GETULIO VARGAS A SÃO PAULO: BAURU","82JUL","-","-"
"-","-","81","-","-"
"-","CRISTAIS DE SANGUE","-","-","-"
"-","CRISTAIS DE SANGUE","-","-","-"
"-","CRISTAIS DE SANGUE","-","-","-"
"-","BLABLABLA","82JAN07","-","-"
"-","OSASTERRA","84SET27","-","-"
"-","INFERNO CARNAL","83MAR18","-","-"
"-","INFERNO CARNAL","83MAR18","-","-"
"-","INFERNO CARNAL","83MAR18","-","-"
"-","ANUSKA MANEQUIM E MULHER","82JAN06","-","-"
"-","ANUSKA MANEQUIM E MULHER","82JAN06","-","-"
"-","ANUSKA MANEQUIM E MULHER","82JAN06","-","-"
"-","ANUSKA MANEQUIM E MULHER","82JAN06","-","-"
"-","ANUSKA MANEQUIM E MULHER","82JAN06","-","-"
"-","TRABALHOS DO GADO NO CURRAL DE UMA FAZENDA DO SUL DE MATO GROSSO - 1935, Os","78MAI19","-","-"
"-","IMPRESSÕES SÔBRE AQUELA RUA TÃO AUGUSTA","82AGO06","-","-"
"-","FESTA DO DIVINO, A","82AGO06","-","-"
"-","DI : UM PERSONAGEM NA VIDA","82AGO06","-","-"
"-","BEXIGA ANO ZERO","82AGO06","-","-"
"-","-","19820806","-","-"
"-","CASO DOS IRMÃOS NAVES, O","19820806","-","-"
"-","CASO DOS IRMÃOS NAVES, O","19820806","-","-"
"-","CASO DOS IRMÃOS NAVES, O","19820806","-","-"
"-","VIDA QUIS ASSIM, A","82MAI25","-","-"
"-","VIDA QUIS ASSIM, A","82MAI25","-","-"
"-","PISTOLEIRO CHAMADO CAVIÚNA, Um","82MAI25","-","-"
"-","<4=QUATRO> PISTOLEIROS EM FÚRIA","82MAI25","-","-"
"-","<4=QUATRO> PISTOLEIROS EM FÚRIA","82MAI25","-","-"
"-","-","82MAI25","-","-"
"-","-","82MAI25","-","-"
"-","VIDA QUIS ASSIM, A","82MAI25","-","-"
"-","PISTOLEIRO CHAMADO CAVIÚNA, Um","82MAI25","-","-"
"-","PISTOLEIRO CHAMADO CAVIÚNA, Um","82MAI25","-","-"
"-","<4=QUATRO> PISTOLEIROS EM FÚRIA","82MAI25","-","-"
"-","VIDA QUIS ASSIM, A","82MAI25","-","-"
"-","SACI, O","82JUL22","-","-"
"-","SACI, O","82JUL22","-","-"
"-","TRISTE TRÓPICO","82JUL22","-","-"
"-","TRISTE TRÓPICO","82JUL22","-","-"
"-","VOCÊS","82JUL22","-","-"
"-","ANNO DE 1798, O","19820722","-","-"
"-","SUMIDADES CARNAVALESCAS","82JUL22","-","-"
"-","CJ BRASILEIRO. V.1 N.183","83OUT24","-","-"
"-","CANTO DA SAUDADE, O","1984","-","-"
"-","CANTO DA SAUDADE, O","1984","-","-"
"-","CANTO DA SAUDADE, O","??","-","-"
"-","HOMENS SEM PAZ","81OUT05","-","-"
"-","MANELÃO O CAÇADOR DE ORELHAS","82MAI27","-","-"
"-","MANELÃO O CAÇADOR DE ORELHAS","82MAI27","-","-"
"-","MANELÃO O CAÇADOR DE ORELHAS","82MAI27","-","-"
"-","EM BUSCA DO SU$EXO","82","-","-"
"-","CIDADE LIVRE","82","-","-"
"-","CRESÇA E APAREÇA","82","-","-"
"-","COPACABANA ME ATERRA","-","-","-"
"-","DEPOIMENTO","82","-","-"
"-","EM BUSCA DO SU$EXO","82","-","-"
"-","EM BUSCA DO SU$EXO","82","-","-"
"00715-03","NOITES DO SERTÃO","-","-","-"
"00715-04","NOITES DO SERTÃO","-","-","-"
"00866-06","EDUCAÇÃO E DESENVOLVIMENTO","-","-","-"
"00715-01","NOITES DO SERTÃO","-","-","-"
"00715-02","NOITES DO SERTÃO","-","-","-"
"-","PAIXÃO E SOMBRAS","82","-","-"
"-","PAIXÃO E SOMBRAS","82","-","-"
"-","PAIXÃO E SOMBRAS","82","-","-"
"-","PAIXÃO E SOMBRAS","82","-","-"
"-","HOMENS SEM PAZ","81OUT05","-","-"
"-","HOMENS SEM PAZ","81OUT05","-","-"
"-","HOMENS SEM PAZ","81OUT05","-","-"
"-","A JOÃO GUIMARÃES ROSA","82","-","-"
"-","ORGIA OU O HOMEM QUE DEU CRIA","82MAI19","-","-"
"-","MINHA NAMORADA","82","-","-"
"-","MINHA NAMORADA","82","-","-"
"-","SÃO JOÃO DEL REI","81","-","-"
"-","ALDEIA DE NALIKE","78MAI19","-","-"
"-","MINHA NAMORADA","82","-","-"
"-","MÁSCARA DA TRAIÇÃO","82","-","-"
"-","RIO <40=QUARENTA> GRAUS","77","-","-"
"01033-01","RIO <40=QUARENTA> GRAUS","88SET26","-","-"
"-","RIO ZONA NORTE","83AGO12","-","-"
"-","RIO ZONA NORTE","83AGO12","-","-"
"00172-05","TENDA DOS MILAGRES","-","-","-"
"00172-05","TENDA DOS MILAGRES","-","-","-"
"-","TENDA DOS MILAGRES","-","-","-"
"-","TENDA DOS MILAGRES","-","-","-"
"-","MÁSCARA DA TRAIÇÃO","82","-","-"
"-","MÁSCARA DA TRAIÇÃO","82","-","-"
"-","MÁSCARA DA TRAIÇÃO","82","-","-"
"-","MÁSCARA DA TRAIÇÃO","82","-","-"
"-","FUGITIVOS DA VIDA","82","-","-"
"01039-03e04","IMAGINÁRIOS, Os","-","-","-"
"-","-","78NOV16","-","-"
"-","FUGITIVOS DA VIDA","82","-","-"
"-","DOCE ESPORTE DO SEXO, O","1982","-","-"
"-","MINHA NAMORADA","82","-","-"
"-","DOCE ESPORTE DO SEXO, O","1982","-","-"
"-","ORGIA OU O HOMEM QUE DEU CRIA","82MAI19","-","-"
"-","ORGIA OU O HOMEM QUE DEU CRIA","82MAI19","-","-"
"-","ENQUANTO HOUVER UMA ESPERANÇA","82MAI25","-","-"
"-","ENQUANTO HOUVER UMA ESPERANÇA","82MAI25","-","-"
"-","ENQUANTO HOUVER UMA ESPERANÇA","82MAI25","-","-"
"-","ENQUANTO HOUVER UMA ESPERANÇA","19820525","-","-"
"-","CURITIBA UMA EXPERIÊNCIA EM PLANEJAMENTO URBANO","82JAN26","-","-"
"00992-01e02","MEMÓRIA DO CANGAÇO","-","-","-"
"00992-05","CANTORIA, A","-","-","-"
"-","LIBERTINAS : TRÊS HISTÓRIAS DE AMOR E SEXO, As","82","-","-"
"-","LIBERTINAS : TRÊS HISTÓRIAS DE AMOR E SEXO, As","82","-","-"
"-","LIBERTINAS : TRÊS HISTÓRIAS DE AMOR E SEXO, As","82","-","-"
"-","ALIMENTAÇÃO","-","-","-"
"-","BELO HORIZONTE","81","-","-"
"-","CIDADE DO RIO DE JANEIRO","-","-","-"
"00852-01","EDUCAÇÃO E DESENVOLVIMENTO","-","-","-"
"-","AUDÁCIA!","82","-","-"
"-","AUDÁCIA!","82","-","-"
"00992-06e07","SUBTERRÂNEOS DO FUTEBOL","-","-","-"
"00993-01e02","ENSAIO BRASIL 1975","-","-","-"
"-","DESEJO, O","82","-","-"
"-","DESEJO, O","82","-","-"
"-","DESEJO, O","82","-","-"
"-","DESEJO, O","82","-","-"
"-","NOSSO AMIGO GASOGÊNIO","78","-","-"
"-","GRINGO O ÚLTIMO MATADOR","82MAI25","-","-"
"-","GRINGO O ÚLTIMO MATADOR","82MAI25","-","-"
"-","GRINGO O ÚLTIMO MATADOR","82MAI25","-","-"
"-","-","-","-","-"
"-","DEPOSIÇÃO DAS CINZAS DE DOM PEDRO I NO JAZIGO DEFINITIVO","79MAI09","-","-"
"-","-","79MAI09","-","-"
"-","CJ BRASILEIRO. V.1 N.185","80ABR23","-","-"
"-","CJ BRASILEIRO. V.1 N.121","80ABR24","-","-"
"-","TRÊS DESENHOS","82JAN28","-","-"
"-","MONTEIRO LOBATO","82JAN28","-","-"
"-","PANTANAL","82JAN28","-","-"
"-","BETHANIA BEM DE PERTO","-","-","-"
"-","CJ BRASILEIRO. V.3 N.029","80MAR06","-","-"
"-","CJ BRASILEIRO. V.2 N.011","80ABR24","-","-"
"-","CJ BRASILEIRO. V.3 N.075","80ABR24","-","-"
"-","MAR DE ROSAS","82JAN28","-","-"
"-","CJ BRASILEIRO. V.1 N.148","80ABR23","-","-"
"-","CJ BRASILEIRO. V.2 N.072","80ABR24","-","-"
"-","MAR DE ROSAS","82JAN28","-","-"
"-","INOCÊNCIA","72 c.","-","-"
"-","BONEQUINHA DE SEDA","72 c.","-","-"
"-","MURILO MENDES : A POESIA EM PÂNICO","79MAI21","-","-"
"-","MURILO MENDES : A POESIA EM PÂNICO","79MAI21","-","-"
"-","CAMPOS DO JORDÃO","19810716","-","-"
"-","-","79MAI21","-","-"
"-","-","72 c.","-","-"
"-","-","72 c.","-","-"
"-","RUA SEM SOL","72 c.","-","-"
"-","GUERRA DOS PELADOS, A","82JAN26","-","-"
"-","GUERRA DOS PELADOS, A","82JAN26","-","-"
"-","UNIVERSO DE SIRON","83JUN15","-","-"
"-","GUERRA DOS PELADOS, A","82JAN26","-","-"
"-","MAR DE ROSAS","82JAN28","-","-"
"-","TRILOGIA DE TERROR","82JAN26","-","-"
"-","TRILOGIA DE TERROR","82JAN26","-","-"
"-","VIAGEM, A","82JAN26","-","-"
"-","INSTALANDO O FUTURO","82JAN26","-","-"
"00190-09","ÉPURA","-","-","-"
"-","TRILOGIA DE TERROR","82JAN26","-","-"
"-","APASSIONATA","79","-","-"
"-","SIMÃO O CAOLHO","80ABR","-","-"
"-","SIMÃO O CAOLHO","80ABR","-","-"
"-","SIMÃO O CAOLHO","80ABR","-","-"
"-","ALELUIA GRETCHEN","82JAN26","-","-"
"-","FRIVOLITÀ","72 c.","-","-"
"-","ALELUIA GRETCHEN","82JAN26","-","-"
"-","ALELUIA GRETCHEN","82JAN26","-","-"
"-","APOCALIPSIS","79FEV05","-","-"
"-","SIMITERIO DO ADÃO E EVA","1977","-","-"
"-","VISITA DO VELHO SENHOR, A","81","-","-"
"-","SERTÃO ENTRE OS ÍNDIOS DO BRASIL CENTRAL","72 c.","-","-"
"-","FINIS HOMINIS","82JAN26","-","-"
"-","FINIS HOMINIS","82JAN26","-","-"
"-","FINIS HOMINIS","82JAN26","-","-"
"-","BÔA ÁGUA, A","19820126","-","-"
"-","SÃO PAULO","82JAN26","-","-"
"-","SÃO PAULO","82JAN26","-","-"
"-","SÃO PAULO","82JAN26","-","-"
"-","ESTRANHA HOSPEDARIA DOS PRAZERES, A","82JAN26","-","-"
"-","ESTRANHA HOSPEDARIA DOS PRAZERES, A","82JAN26","-","-"
"-","ESTRANHA HOSPEDARIA DOS PRAZERES, A","82JAN26","-","-"
"-","SETE QUEDAS","82JAN26","-","-"
"-","SETE QUEDAS","82JAN26","-","-"
"-","PERGUNTA DE AMOR","-","-","-"
"-","CJ BRASILEIRO. V.4 N.003","80MAR11","-","-"
"-","CJ BRASILEIRO. V.3 N.004","80MAR12","-","-"
"-","CJ BRASILEIRO. V.1 N.113","80MAR11","-","-"
"-","CJ BRASILEIRO. V.3 N.047","80MAI23","-","-"
"-","CJ BRASILEIRO. V.5 N.025","80MAR05","-","-"
"-","CJ BRASILEIRO. V.2 N.067","80MAR19","-","-"
"-","CANTO DO MAR, O","-","-","-"
"-","FILHA DO ADVOGADO, A","80DEZ05","-","-"
"-","PROLEGOMENOS","83MAI12","-","-"
"-","ARARA VERMELHA","80","-","-"
"-","LANCE MAIOR","82JAN26","-","-"
"-","LANCE MAIOR","82JAN26","-","-"
"-","À MEIA-NOITE LEVAREI SUA ALMA","19820126","-","-"
"-","CURITIBA UMA EXPERIÊNCIA EM PLANEJAMENTO URBANO","82JAN26","-","-"
"-","TEATRO GUAÍRA","82JAN26","-","-"
"-","COMBATENDO A MALÁRIA E A DOENÇA DE CHAGAS","82FEV02","-","-"
"-","-","-","-","-"
"-","SINA DO AVENTUREIRO, A","82JAN26","-","-"
"04145-04","HOTEL DES AMÉRIQUES","95JUL10","-","-"
"-","SINA DO AVENTUREIRO, A","82JAN26","-","-"
"-","D. PEDRO VOLTA AO IPIRANGA","82JAN26","-","-"
"-","FOZ DO IGUAÇÚ","82JAN26","-","-"
"-","FOZ DO IGUAÇÚ","82JAN26","-","-"
"-","FOZ DO IGUAÇÚ","82JAN26","-","-"
"-","METRÔ LINHA NORTE-SUL","82JAN26","-","-"
"-","-","82JAN26","-","-"
"-","METRÔ DE SÃO PAULO, O","19820126","-","-"
"-","CENTENÁRIO DA COMPANHIA PAULISTA DE ESTRADAS DE FERRO 1868-1968","19820126","-","-"
"-","DA ESTRADA À RODOVIA","82JAN26","-","-"
"-","GUARUJA PÉROLA DO ATLÂNTICO","82JAN26","-","-"
"-","FESTAS E TRADIÇÕES","82JAN26","-","-"
"-","FESTAS E TRADIÇÕES","82JAN26","-","-"
"-","FESTAS E TRADIÇÕES","82JAN26","-","-"
"-","METRÔ","82JAN26","-","-"
"-","CAMINHOS DO SENHOR, Os","19820126","-","-"
"-","À MEIA-NOITE LEVAREI SUA ALMA","82JAN26","-","-"
"05410-07e08","LANCE MAIOR","82JAN26","-","-"
"04156-06","HIROSHIMA MON AMOUR","95AGO02","-","-"
"02967-01","-","-","-","-"
"02967-02","-","-","-","-"
"02967-03","-","-","-","-"
"02967-04","-","-","-","-"
"02967-05","-","-","-","-"
"02967-06","-","-","-","-"
"02967-07","-","-","-","-"
"02967-08","-","-","-","-"
"02967-09","-","-","-","-"
"02967-10","-","-","-","-"
"01076-01","AMÉRICA DO SEXO","89FEV17","-","-"
"-","S. BERNARDO","89ABR18","-","-"
"00804-03","MAIORIA ABSOLUTA","-","-","-"
"00804-04","GAROTA DE IPANEMA","-","-","-"
"00804-10","-","-","-","-"
"00833-03","-","-","-","-"
"03754-02","ANNÉE DERNIÈRE À MARIENBAD, L'","93NOV18","-","-"
"02969-01","ÓPERA DO MALANDRO","-","-","-"
"01378-01","SEARA VERMELHA","89NOV06","-","-"
"04035-03","JULES ET JIM","-","-","-"
"02971-02","APOCALYPSE NOW","-","-","-"
"02971-03","Z","-","-","-"
"-","ESSE MUNDO É MEU","-","-","-"
"-","ESSE MUNDO É MEU","-","-","-"
"-","ESSE MUNDO É MEU","-","-","-"
"-","ESSE MUNDO É MEU","-","-","-"
"01138-14","OBRIGADO DOUTOR","90SET26","-","-"
"02863-17","<100=Cem> GAROTAS E 1 CAPOTE","90SET","-","-"
"01134-10","-","90JAN","-","-"
"02863-05","SOCIEDADE ANONYMA FABRICA VOTORANTIM, A","90SET","-","-"
"02863-04","SOCIEDADE ANONYMA FABRICA VOTORANTIM, A","90SET","-","-"
"02968-01","AITARÉ DA PRAIA","91","-","-"
"01030-01","À FLOR DA PELE","-","-","-"
"01030-02","À FLOR DA PELE","-","-","-"
"01030-03e04","À FLOR DA PELE","-","-","-"
"01238-01","-","89OUT06","-","-"
"01241-01","CIRCUS, The","89OUT16","-","-"
"01547-01","VAGABOND, The","89NOV06","-","-"
"02973-01","CERIMONIAS FUNERAES ENTRE OS INDIOS BORORÓ II","-","-","-"
"02974-01","-","-","-","-"
"02974-02","INTOLERANCE","-","-","-"
"02974-03","-","-","-","-"
"02974-04","MYSTERIEN EINES FRISERSALONS","-","-","-"
"02974-05","HURRAH! FREEDOM","-","-","-"
"02974-06","NOTICIERO MEXICANO (1936)","-","-","-"
"02974-07","NOTICIERO MEXICANO (1942)","-","-","-"
"02974-08","VIE ET LA PASSION DE JESUS CHRIST, La","-","-","-"
"02974-09","PASSION DE JEANNE D'ARC, LA","-","-","-"
"02974-10","SCHNEEBERGZAHNRADBAHN","-","-","-"
"02974-10b","TYPEN UND SZENEN AUS DEM WIENER VOLKSLEBER","-","-","-"
"00924-01","GANGA BRUTA","88FEV18","-","-"
"02974-12","VIER TEUFEL, Der","-","-","-"
"02974-13","-","-","-","-"
"02974-14","BERGENSTOGET PLYNDRET INATT!","-","-","-"
"02974-14b","WINTERSPORT IN NORWEGEN","-","-","-"
"02974-14c","MARY AND DOUG BESOKER KRISTIANIA","-","-","-"
"02974-15","CRIMES DE DIOGO ALVES, OS","-","-","-"
"00557-03","LUTA PELO TRANSPORTE EM SÃO PAULO, A","-","-","-"
"-","REGRESSO DE MARTA ROCHA, O","84OUT01","-","-"
"-","ANJO MAU, Um","80NOV18","-","-"
"-","ANJO MAU, Um","80NOV18","-","-"
"-","SAI DA FRENTE","80NOV","-","-"
"-","SAI DA FRENTE","80NOV","-","-"
"-","SAI DA FRENTE","80NOV","-","-"
"09400-01","SAI DA FRENTE","80NOV","06OUT20","Fernanda Valim"
"-","CORPO ARDENTE, O","80NOV","-","-"
"-","DOCE ESPORTE DO SEXO, O","1982","-","-"
"-","TICO-TICO NO FUBÁ","80DEZ","-","-"
"20046-01","ANA TERRA","80NOV","-","-"
"20046-03","ANA TERRA","80NOV","-","-"
"20046-02","ANA TERRA","80NOV","-","-"
"-","TICO-TICO NO FUBÁ","80DEZ03","-","-"
"-","CIDADE DE CAETÉ","80 c.","-","-"
"-","CORPO ARDENTE, O","80NOV","-","-"
"-","SINHÁ MOÇA","80NOV","-","-"
"-","SINHÁ MOÇA","80NOV","-","-"
"-","ANA TERRA","80NOV","-","-"
"-","CJ ACTUALIDADES. N.053","83AGO01","-","-"
"-","CJ ACTUALIDADES. N.026","-","-","-"
"-","SINHÁ MOÇA","80NOV","-","-"
"-","SINHÁ MOÇA","80NOV","-","-"
"-","À LA CONQUÊTE DU PÔLE","78OUT05","-","-"
"-","À LA CONQUÊTE DU PÔLE","1982c.","-","-"
"-","MARANHÃO 66","76DEZ12","-","-"
"-","VOYAGE IMAGINAIRE, Le","72 c.","-","-"
"-","-","82 c.","-","-"
"-","-","-","-","-"
"-","AMAZONAS AMAZONAS","82OUT27","-","-"
"-","PÁTIO","76DEZ22","-","-"
"-","-","-","-","-"
"-","BIRTH OF A NATION, The","72 c.","-","-"
"-","INDÚSTRIA","82JAN28","-","-"
"-","-","72 c.","-","-"
"-","KABINET DES DOKTOR CALIGARI, Das","72 c","-","-"
"-","EXEMPLO REGENERADOR","72 c.","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","CANTOS DE TRABALHO","1981","-","-"
"-","-","-","-","-"
"-","RECEPÇÃO A CHEGADA EM BLUMENAU DO ILUSTRISSIMO DR. ADOLPHO KONDER, DIGNO FUTURO GOVERNADOR DO ESTADO DE SANTA CATARINA","80JUL23","-","-"
"-","-","72 c.","-","-"
"-","-","-","-","-"
"-","EXPERIMENTAÇÃO AGRICOLA NA CULTURA DA CANA-DE-AÇUCAR - PARTE CULTURAL - CAMPOS - ESTADO DO RIO, A","83JUL18","-","-"
"-","CJ ACTUALIDADES. N.047","83AGO01","-","-"
"-","ALMA DO BRASIL","72 c.","-","-"
"-","SOUTHERN CONTEST MYTH, THE","80JUN17","-","-"
"-","CJ ACTUALIDADES. N.005","83JUL18","-","-"
"-","O QUE EU ESTOU VENDO VOCÊS NÃO PODEM VER","81","-","-"
"-","MANUEL E O PAI DELE","81","-","-"
"-","SINFONIA AMAZÔNICA","81","-","-"
"-","VERÃO","83MAI12","-","-"
"-","SEARA VERMELHA","83","-","-"
"-","SEARA VERMELHA","83","-","-"
"-","QUEM NÃO CONHECE O SILVA?","81","-","-"
"-","-","82","-","-"
"-","MULHERES DO SEXO VIOLENTO, As","82JAN26","-","-"
"-","MULHERES DO SEXO VIOLENTO, As","82JAN26","-","-"
"-","MULHERES DO SEXO VIOLENTO, As","82JAN26","-","-"
"-","CJ ACTUALIDADES. N.012","83JUL18","-","-"
"-","CJ ACTUALIDADES. N.013","83JUL18","-","-"
"-","CJ ACTUALIDADES. N.014","83JUL18","-","-"
"-","GIMBA","82FEV02","-","-"
"-","GIMBA","82FEV02","-","-"
"00476-16","RAPTO, O","-","-","-"
"02975-01","MAIORIA ABSOLUTA","-","-","-"
"02975-02","-","-","-","-"
"02976-01","OPUS I","-","-","-"
"-","CJ BRASILEIRO. V.4 N.010","78JUL31","-","-"
"-","CJ BRASILEIRO. V.1 N.200","80MAI12","-","-"
"02978-01","-","-","-","-"
"02978-02","-","-","-","-"
"02978-03","-","-","-","-"
"02977-01","-","-","-","-"
"02979-01","-","-","-","-"
"02979-02","-","-","-","-"
"02979-03","-","-","-","-"
"01134-02","-","90JAN","-","-"
"01134-01","FEIRA INDUSTRIAL E AGRÍCOLA DE MINAS GERAIS","90JAN","-","-"
"-","VOLTA REDONDA","82JUL14","-","-"
"-","É PROIBIDO BEIJAR","80NOV","-","-"
"-","-","-","-","-"
"-","PORNÓGRAFO, O","76 c.","-","-"
"00476-13e14","VIAGEM, A","-","-","-"
"-","PORNÓGRAFO, O","76 c.","-","-"
"-","PORNÓGRAFO, O","76 c.","-","-"
"-","-","81","-","-"
"-","-","81","-","-"
"00476-11e12","ASPIRANTE","-","-","-"
"-","RUA SEM SOL","-","-","-"
"-","FOOTBALL - CAMPEONATO ESTADOAL 1927","83 c","-","-"
"-","ITA JORNAL. N.4","82JUL","-","-"
"-","ITA JORNAL. N.3","82JUL","-","-"
"-","ITA JORNAL. N.5","82JUL","-","-"
"-","-","79AGO28","-","-"
"-","-","79AGO28","-","-"
"-","SINFONIA AMAZÔNICA","80MAI","-","-"
"-","FUNERAES DO PRESIDENTE DO ESTADO DE MINAS GERAIS, DR. RAUL SOARES DE MOURA, EM 06 DE AGÔSTO DE 1924","82OUT","-","-"
"-","PREÇO DA ILUSÃO, O","62 c.","-","-"
"-","CURUMIM","78JUN","-","-"
"-","CURUMIM","78JUN","-","-"
"-","À MEIA-NOITE LEVAREI SUA ALMA","82JAN26","-","-"
"-","À MEIA-NOITE LEVAREI SUA ALMA","82JAN26","-","-"
"-","CJ ACTUALIDADES. N.028","83AGO01","-","-"
"-","PRÁ FRENTE BRASIL - I","82AGO16","-","-"
"-","VICTOR BRECHERET","82AGO16","-","-"
"-","TERRA SEM DEUS","82MAR03","-","-"
"-","TERRA SEM DEUS","82FEV03","-","-"
"-","TERRA SEM DEUS","82FEV03","-","-"
"-","CONSTRUÇÕES RURAIS","198110","-","-"
"-","CANTOR E O MILIONÁRIO, O","82FEV03","-","-"
"-","CANTOR E O MILIONÁRIO, O","82FEV03","-","-"
"-","CHEGADA DO DR. ARTHUR BERNARDES, A","198210","-","-"
"-","CANTOR E O MILIONÁRIO, O","82FEV03","-","-"
"-","CANTOR E O MILIONÁRIO, O","82FEV03","-","-"
"-","-","83JUN15","-","-"
"-","GRANDE MOMENTO, O","76 c.","-","-"
"-","FESTAS DO DIVINO ESPIRITO SANTO - MOGY DAS CRUZES - ESTADO DE SÃO PAULO - 30 DE MAIO DE 1936","84OUT","-","-"
"-","-","83DEZ15","-","-"
"-","GRANDE MOMENTO, O","76 c.","-","-"
"-","GRANDE MOMENTO, O","76 c.","-","-"
"00613-02","MATAR OU CORRER","19870213","-","-"
"-","ARGILA","72 c.","-","-"
"-","ARGILA","79JUN26","-","-"
"-","EXPERIMENTAÇÃO AGRICOLA NA CULTURA DA CANA-DE-AÇUCAR - PARTE EXPERIMENTAL - CAMPOS - ESTADO DO RIO","83JUL18","-","-"
"-","-","83JUL18","-","-"
"-","USINAS AÇUCAREIRAS EM CAMPOS - ESTADO DO RIO DE JANEIRO","83JUL18","-","-"
"-","ESTRANHO ENCONTRO","-","-","-"
"-","ACONTECEU NA BAHIA N.1 - SENHOR DOS NAVEGANTES","19830718","-","-"
"-","MAL-QUERIDA, A","79MAR30","-","-"
"-","VAIDOSA","79MAR30","-","-"
"-","VITÓRIA AMARGA","79MAR30","-","-"
"-","FAZENDA ALTO ALEGRE EM APPARECIDA, COMARCA DE MONTE ALTO, PROPRIEDADE DO SNR. BENTO MANOEL SIQUEIRA","83JUL18","-","-"
"-","CARNET DE BAILE","79MAR30","-","-"
"-","GRANDE MENTIRA, A","79MAR30","-","-"
"-","RESGATE, O","79MAR30","-","-"
"-","EUGÉNIE GRANDET","19790330","-","-"
"-","BREVE ENCONTRO","79MAR30","-","-"
"-","CASA DE BONECAS","79MAR30","-","-"
"-","VESPERTINO MODERNO, Um","83JUL18","-","-"
"-","QUATRO PASSOS ENTRE AS NUVENS","79MAR30","-","-"
"-","ELIZABETH DA INGLATERRA","79MAR30","-","-"
"-","INÊS DE CASTRO","79MAR30","-","-"
"-","NA SENDA DO CRIME","80NOV","-","-"
"-","NA SENDA DO CRIME","80NOV","-","-"
"-","TARUMÃ","-","-","-"
"-","SEMPRE CARMEN","79MAR30","-","-"
"-","DELÍRIOS DE UM ANORMAL","-","-","-"
"-","DELÍRIOS DE UM ANORMAL","-","-","-"
"-","REPORTER CAMPOS FILMES: HOMENAGEM AO CRAQUE PELÉ","-","-","-"
"-","-","-","-","-"
"-","JOGO DA VIDA E DA MORTE, O","80OUT27","-","-"
"-","JOGO DA VIDA E DA MORTE, O","19801027","-","-"
"-","JOGO DA VIDA E DA MORTE, O","19801027","-","-"
"-","JOGO DA VIDA E DA MORTE, O","19801027","-","-"
"-","CJ BRASILEIRO. V.1 N.094","72 c.","-","-"
"-","CJ BRASILEIRO. V.1 N.135","72 c.","-","-"
